monthly_income,existing_obligations,loan_amount,annual_interest_rate,tenure_years,credit_score,employment_years,previous_defaults,foir,emi,total_obligations,remaining_income,default
39222.94833773754,17291.571505745178,1771019.1770567563,16.40671632383735,5,711.3801923303891,0.5845909898891455,0,44.0853435005763,43451.400641295375,60742.97214704055,-21520.023809303006,1
93756.12678489582,37011.24853180036,425233.7775845024,17.831372706420353,7,770.8966222244702,10.664676771951404,1,39.47608524477027,8895.514796690752,45906.76332849111,47849.36345640471,1
72705.91756225075,24062.137177872693,1428620.6329004548,9.131466061156043,2,773.824201410756,2.1712845393195708,1,33.095156466831895,65352.37219278407,89414.50937065676,-16708.59180840601,1
49043.9253299758,22574.555725580056,1625322.4512200782,18.751591679911563,6,721.3769370299187,6.069138535104797,0,46.029259635509675,37763.9155696566,60338.47129523665,-11294.545965260855,1
64059.76228704013,30472.22032281043,530311.0468876763,19.295608301834907,6,697.9428169656179,3.569247808639178,0,47.56842553718816,12486.853371242696,42959.07369405313,21100.688592987004,0
57778.944513960254,16106.234842708707,182383.7291854357,16.018831277492435,3,724.8622303669875,8.65436134278093,1,27.875612782814336,6413.766550689306,22520.001393398015,35258.94312056224,0
40606.51982158757,22258.437183130252,438876.0471319678,9.33277860451416,2,825.996659146124,1.584596951529408,1,54.81493435272687,20117.015267527448,42375.4524506577,-1768.9326290701283,0
61933.91102352932,14169.857633880192,1508665.4552957055,15.844289544933224,5,735.1038438615315,2.19804918620188,1,22.878996981955364,36563.11172349609,50732.969357376285,11200.941666153034,0
45371.73220898435,6159.388839889139,1419152.2108833613,12.272820903700786,7,718.2439024830549,0.7498444906377083,0,13.575388331039912,25259.440135717472,31418.82897560661,13952.90323337774,1
39217.549431525054,18549.438959556297,1794279.6809466828,11.643746809357353,5,775.1021568822963,1.1702758954091999,1,47.29882215599457,39590.494969586354,58139.93392914265,-18922.384497617597,1
28907.447578643147,7451.910414733865,702210.7405257057,8.441168125778173,1,703.3630804248896,0.680842213533875,0,25.77851397796651,61227.54008470166,68679.45049943552,-39772.00292079238,0
51058.46012083486,24878.225790011842,1281313.7163463468,16.698009039239416,4,640.2641855927701,9.125689878623088,0,48.724982561430714,36772.47337510587,61650.69916511771,-10592.239044282847,1
77438.28983906982,6240.223048475641,150907.4701044137,14.800159178683241,3,732.1412679051575,7.405880815280183,0,8.058317224520202,5216.500857146539,11456.72390562218,65981.56593344765,0
43892.69271221706,4631.822738312796,1876660.1799429604,13.409517173209892,5,711.9238903998216,2.203809326316057,0,10.552605575332082,43094.23152903633,47726.05426734913,-3833.361555132069,0
186543.31678427107,13083.463739437182,1153535.9517728928,12.664260911811269,5,684.6981361691643,1.982334753172634,1,7.013633061198123,26048.658053038725,39132.12179247591,147411.19499179517,1
89380.55083817104,31373.063163131417,1521932.1606268487,12.942226671091918,7,738.0614681556593,8.776637147875997,0,35.1005480151205,27639.15410491673,59012.217268048145,30368.333570122893,0
107909.52255797398,50278.50943657943,639250.3103887743,13.43713585941006,6,573.1214582689904,7.758666205550265,0,46.59320905582498,12980.333236054976,63258.842672634404,44650.679885339574,0
85815.8668445792,21568.135437076806,255713.30892469702,13.729863356012793,4,662.153945994727,5.104619333192947,0,25.133039180433585,6953.141677041255,28521.27711411806,57294.58973046114,0
138121.50944198683,13169.571676140113,219361.91162067847,9.172167214600467,1,638.4918022066779,8.461917877859188,0,9.534772483551187,19201.041183745143,32370.612859885256,105750.89658210157,0
42106.144057971374,9967.973327383257,1647854.7463823606,12.56385206169465,2,645.7603164375439,0.5767968767818465,1,23.67344137154767,78004.860876202,87972.83420358525,-45866.69014561388,0
20000.0,4480.461323397299,388697.3076731643,8.768440269350478,2,689.2213637714706,8.408340562874237,0,22.402306616986493,17716.26811502722,22196.729438424518,-2196.729438424518,0
49086.69588260981,18247.29013407733,1665603.5177289809,17.311170791253783,4,636.2988196829397,4.540110368710261,1,37.17359623820574,48329.62233499292,66576.91246907026,-17490.216586460447,0
77133.90374624047,29008.1956690772,604004.7622412152,14.266873352893398,2,817.3875786641963,3.2987303677737883,0,37.60758143981669,29076.217982654794,58084.41365173199,19049.490094508474,0
64233.64889683304,6520.477085826659,1128416.8926188853,17.594182239206454,2,731.61666597447,0.17593375738274258,0,10.151185862567653,56114.186514678106,62634.66360050476,1598.9852963282756,0
67918.41715333847,17664.791684729054,597641.5263912182,13.151840016968706,2,644.3940323922375,10.280041703666827,0,26.008838876276368,28455.610032392826,46120.40171712188,21798.015436216585,0
108717.64010370131,40362.213549226304,195159.24587009204,9.837180488596626,5,578.169565838445,1.7870579663528319,0,37.12572634093827,4130.939575775512,44493.153125001816,64224.4869786995,0
71255.39037907228,12785.397776370923,1130329.9237410822,11.594906543411764,2,659.1589955645611,0.9781212061904865,1,17.943060459501737,52994.975106418344,65780.37288278926,5475.017496283021,0
85957.70557458968,21793.728986046724,797528.7802070611,10.806327846016009,7,676.920327259164,5.040438641609399,0,25.35401432642388,13574.55784410097,35368.28683014769,50589.41874444199,0
39312.4525863113,14028.549080692745,926708.967355751,13.278847226031063,4,655.5534954980313,1.309861970974181,0,35.684746582250945,24989.728119027593,39018.27719972034,294.17538659096317,0
36650.14563794188,9215.142218839806,1242961.9175536248,17.466930233581493,5,850.0,1.928187669521538,0,25.143535062245093,31203.727711468753,40418.86993030856,-3768.724292366678,0
124051.37912675695,8116.741998288012,695955.343998283,9.399596630401978,4,584.2061112674553,13.926408961753985,0,6.543048578278395,17451.23135342151,25567.973351709523,98483.40577504743,0
62787.138593811615,10128.067608806437,1171230.3221818488,12.80120209573527,7,703.5723876619254,0.4084572475046381,0,16.13079977147529,21180.598734717707,31308.666343524143,31478.472250287472,0
45326.48092929712,19854.832431021372,1349769.054217205,9.101494120559067,1,690.9047268056436,3.01461906289584,0,43.80404572327619,118102.8345331327,137957.66696415408,-92631.18603485696,0
45363.91839807696,7904.7552949066885,270135.37448099593,12.697472202099533,6,682.5607940050328,0.7197977463536563,0,17.425203937501532,5379.688920267109,13284.444215173797,32079.474182903163,0
44801.3896308165,20557.374031900406,765183.4772104191,14.990269260346702,5,564.2427301478492,6.314160875773835,1,45.885572303230695,18199.753267126198,38757.1272990266,6044.262331789898,0
43611.156591646184,12361.75297985595,270899.8665289265,8.827697322932543,4,697.0058419662005,3.2034285952703474,0,28.345391285091193,6719.212733309122,19080.96571316507,24530.190878481113,0
33680.80367084717,9648.222170410008,113173.81653018115,8.799702029032748,5,712.6283143846068,1.0862994953891023,1,28.6460568598639,2338.3158356287036,11986.538006038712,21694.26566480846,0
30543.606419866468,13294.352331596665,197337.29013962884,16.76612133860179,4,749.6785425833899,10.106608822912314,1,43.52581076656889,5670.325973793556,18964.67830539022,11578.928114476246,0
54959.282466902936,13280.732348131203,1225208.0994813165,12.889973100557395,5,733.8246600861493,1.2449420901886545,0,24.164675650794752,27808.28954771565,41089.021895846854,13870.260571056082,1
45948.80861356288,7776.389974107362,260180.01407611175,12.216587227568056,4,785.277537931197,1.811464454034645,2,16.924029607618547,6879.238463881476,14655.628437988838,31293.180175574038,0
98747.51517418539,10123.218865552013,1750153.023878096,16.235836784752394,1,556.7650388758481,1.2125316890594615,1,10.251618835871659,158988.27273814895,169111.49160370097,-70363.97642951558,1
68458.59131924651,26421.931373963936,1542943.7527304683,9.017160207918014,3,683.5519282388113,1.6722885436970318,0,38.595493808438405,49077.52261908544,75499.45399304938,-7040.862673802869,1
67608.7571472466,19266.553380370988,116754.71473971056,18.316579568479227,7,850.0,6.533871090919099,0,28.497126989644165,2475.6439446518184,21742.197325022807,45866.55982222379,0
42945.86541937116,19527.632754998886,1189165.8728816286,17.30511212909362,1,774.2064705767115,6.15113861122258,0,45.470344035006335,108629.84009642206,128157.47285142096,-85211.60743204979,0
56819.624915091874,15843.433882912628,119478.63383954739,12.675737154115863,2,598.259648022382,11.03095216995545,0,27.88373542871532,5662.0514446623865,21505.485327575014,35314.13958751686,0
70583.40490431877,18168.545165348256,307470.1457989695,13.62448927597958,5,706.1695796710328,1.4510057565305163,0,25.74053375574204,7094.575662601813,25263.120827950068,45320.2840763687,0
82816.94126338587,16515.854809798282,1977673.6254088504,12.772586625275732,2,626.6813441778214,0.5879544342605021,1,19.942604203736867,93811.09701440253,110326.95182420082,-27510.010560814946,1
57517.7295507213,8611.20570786562,968344.0691628776,17.42276255727803,1,669.792369238297,1.45753381913394,1,14.971393647017889,88511.97567186023,97123.18137972585,-39605.45182900455,0
97509.5442462451,45363.24121127028,151701.28322918116,8.34792726538541,6,839.9762056101383,1.2721881959659556,0,46.52184723242323,2685.660703251839,48048.90191452212,49460.642331722986,0
60216.09956714468,5877.433674784648,1715597.5853247917,16.056663813262254,2,767.0946014972293,2.9031010061743077,0,9.760568547338318,84047.45051099938,89924.88418578403,-29708.78461863935,0
85723.39414628169,42952.89490689454,1842955.1777107276,11.630573031911819,2,593.6037233935231,1.2626891504918234,0,50.10638616758229,86436.69466778403,129389.58957467857,-43666.19542839688,1
48130.25918276765,3054.0851708593686,1141928.5356325908,17.354565461990568,4,646.4345109743206,8.409989946536196,1,6.345457561867525,33160.243994000906,36214.329164860275,11915.930017907376,0
26540.71044184012,8257.509525578438,1441289.9942372297,19.806906046002446,6,700.0570058675958,6.751507502169743,0,31.112616761610422,34361.83828154104,42619.34780711948,-16078.637365279355,0
67701.34906539772,5359.528626606538,1582230.1600484187,11.347738803405505,7,681.4968207097279,21.124784043725423,0,7.916428107554214,27381.791685391534,32741.32031199807,34960.028753399645,0
83157.8318514946,36573.110544621835,1495876.3583936638,13.35022087940888,2,721.9260019466594,8.99962680500644,1,43.980356065481644,71363.01023419733,107936.12077881917,-24778.288927324567,0
77730.74452430994,12106.42836592475,1039592.0307427142,14.571089719996987,3,645.7946020386785,1.2959991331756378,0,15.574826202955666,35819.82746654672,47926.25583247147,29804.488691838465,0
72553.81481837823,24157.61163982148,1682100.4346181462,14.612588897017467,4,674.3644159957444,17.608968947235475,1,33.296128811826776,46484.444886627396,70642.05652644887,1911.7582919293636,0
51289.21148084245,26066.359557332515,1101924.1895455858,9.8788480137766,6,644.9798649285572,9.310375672858346,0,50.82230512954722,20346.811229132094,46413.17078646461,4876.0406943778435,0
41733.69136821142,15634.670586861792,593056.2076540864,14.998953986282746,1,674.2663816622144,3.8366723725608014,0,37.46294678062131,53527.95970666351,69162.6302935253,-27428.938925313887,0
76908.95220243614,10702.648441581281,107727.51821230774,16.68695016174728,3,749.2732028816602,0.6592440117711429,0,13.915998248695772,3824.0169008131506,14526.665342394432,62382.286860041706,0
72693.05856986018,32591.12478119577,781320.8565100533,19.32834180817311,1,720.771993611909,2.3511961463569637,0,44.83388843774503,72126.34877501623,104717.473556212,-32024.414986351825,0
46615.82013258586,12620.757978220661,256912.77573574995,16.704561371397286,2,650.9088487254736,6.168008270952273,0,27.073980340417464,12665.908756233648,25286.66673445431,21329.15339813155,1
98848.2106079829,5593.6590338146925,220225.1954069339,15.239683376167566,5,779.2610246475767,5.086243460947375,0,5.658836917137834,5266.889899977463,10860.548933792155,87987.66167419073,0
40328.36553042832,11831.636097479808,991526.0398571575,10.799009268237853,1,774.4615101590682,2.0505985264883044,0,29.33824850539175,87539.78520221716,99371.42129969696,-59043.05576926864,0
46143.635468622684,21052.680159171694,1892981.392007566,9.175041910423504,7,699.9218885061201,9.54512989152629,0,45.62423386316701,30624.754332152545,51677.43449132424,-5533.799022701554,0
125303.13828729093,33202.67715137464,300477.41330301773,15.61201557608728,1,681.9353607464084,13.329591144869257,0,26.497881541680652,27207.43570863586,60410.1128600105,64893.02542728043,0
88695.25865818732,38069.2489883832,620124.9999938931,15.502192697939801,6,823.3777454701526,6.4657431768693225,0,42.92140252399962,13282.263516146,51351.5125045292,37343.74615365812,0
51072.20289637428,20569.99070661125,1677148.5041264542,18.07230616957273,3,812.4843394369592,0.6070268904460445,1,40.27629422672026,60693.78751813814,81263.77822474939,-30191.57532837511,0
68283.34468454585,19013.917861939637,863476.3280655283,13.353224938654627,4,593.952675226645,2.067996708485231,0,27.845615866914237,23316.573931598083,42330.491793537716,25952.852891008137,0
64328.390923214516,13614.543800252883,1541727.089350686,10.06452077019536,3,783.6005513210035,11.795858672638733,0,21.164129251272367,49793.911872267956,63408.45567252084,919.9352506936775,0
20000.0,8265.400015621562,1130435.2284299938,10.696721083206526,3,820.6652238934706,13.178283574642297,0,41.327000078107815,36846.85528746753,45112.25530308909,-25112.255303089092,0
39902.19300668856,9355.436604493634,1247469.4944104194,13.71678685336548,5,745.9648062188725,7.272487121861904,0,23.445920886918266,28843.594889322714,38199.03149381635,1703.1615128722115,1
58642.728403498746,7919.322422587549,406172.3911122697,11.744631979423882,3,667.3155348491381,9.164989673569604,0,13.504355336432583,13441.248923443509,21360.571346031058,37282.15705746769,0
51104.33860282686,10753.964200874105,769336.1912045308,10.16320562361366,1,675.8020059085412,0.9702802088643505,0,21.04315307639897,67695.2846179407,78449.24881881481,-27344.910215987955,0
67056.84660163213,32751.87795731913,1281335.3364474296,9.294215264265777,1,819.7431754475748,2.7132192941218176,0,48.84195964640241,112229.56358525605,144981.4415425752,-77924.59494094306,0
99744.4687444125,19120.471656267757,150859.57348065404,12.948211050073475,2,758.4798362887336,6.001084297489543,1,19.169455606869278,7168.469875594285,26288.94153186204,73455.52721255046,0
51917.37222562609,8695.13538421448,457820.37800862995,12.050219506469196,2,738.3077039804742,2.3712057433573723,2,16.748026742236803,21561.933295617637,30257.06867983212,21660.30354579397,0
37277.87190023322,4350.701747818637,834339.7565826275,19.58330564083789,1,850.0,1.5298763495946743,0,11.671003536528108,77122.35653901777,81473.0582868364,-44195.18638660318,0
69444.49556612225,5388.123569521859,1381729.7186798286,18.276953062831755,1,629.4604624177533,4.182572312167508,0,7.758892228386201,126859.16187034469,132247.28543986654,-62802.78987374429,0
51798.648703315484,27885.60450836622,1068218.693480486,10.201896898940797,7,693.6475788927476,1.3725316406727852,0,53.83461770998158,17845.329876236636,45730.93438460286,6067.714318712628,0
55930.84331994634,17807.73247764287,1465591.0522078888,17.040240143750168,4,713.2998520345483,2.732568654164101,1,31.838841363030525,42320.20989263904,60127.942370281904,-4197.099050335564,0
52617.37501106701,21826.85685516683,1481037.886205399,13.762374023298356,3,685.188926174198,1.1389762091036595,0,41.48222303103488,50447.60208580638,72274.45894097321,-19657.083929906206,0
164542.9404360826,71820.80893519953,159004.0029490524,19.113183673986743,7,571.1744884715083,1.6589262281673287,0,43.64867234343525,3446.463375400488,75267.27231060002,89275.66812548258,0
21889.950380641614,4950.598285376039,1813253.5852019752,15.298462449509369,5,770.2709538959119,2.318626267928358,0,22.615849736023623,43421.772619720345,48372.37090509638,-26482.420524454767,0
50380.00175765473,22643.440666944272,1666008.7890714062,10.447921134191713,1,647.4151695453777,2.5524511573509887,1,44.94529550806106,146815.93812181623,169459.3787887605,-119079.37703110577,1
59900.478935893996,31791.70731183324,615029.8067469918,10.351619281616298,5,646.1607389204357,4.589713354044411,1,53.07421222100244,13174.226876643053,44965.9341884763,14934.544747417698,0
42217.31482054875,17768.462517766122,1020597.3483774397,19.607590160351844,5,674.866538519859,5.240880916447805,1,42.08809251202671,26817.230750068025,44585.69326783415,-2368.378447285395,1
89951.09976090465,36508.14372783734,685484.9079244587,19.019317281955338,2,683.8839526578068,2.950870310894553,0,40.58665633313895,34560.780167427314,71068.92389526466,18882.17586563999,0
86514.36916410371,23022.935146982836,1822620.1023659522,13.79431030910113,5,691.4946169981981,4.386035605160681,0,26.611689329101,42215.073461849985,65238.008608832824,21276.36055527089,1
58724.380651672414,27639.220691537914,827356.0839252693,14.767284524773556,1,767.4597744610685,4.723818265392864,1,47.06600629043974,74584.94084680673,102224.16153834463,-43499.78088667222,0
53119.35550687848,5015.459831081491,852500.9522933655,14.565174186090491,7,781.8192303201423,1.1872816743715828,0,9.441868756167485,16243.219120095786,21258.678951177277,31860.6765557012,0
57052.048731368,24238.098278538655,1832632.8712126422,17.16172472328101,5,681.8461016291537,2.584041040317625,0,42.48418561209743,45705.16216972,69943.26044825866,-12891.211716890663,0
57236.42910196654,13221.430310213016,1241318.3998425466,13.69383109065885,2,658.1300122489038,4.123137786028082,0,23.099677107142856,59419.8904715892,72641.32078180222,-15404.89167983568,0
57920.808075824636,19286.873680214634,361952.27085778676,9.47156180308267,7,691.0112620197334,0.7204843579889213,0,33.298695789889564,5910.471346673351,25197.345026887986,32723.46304893665,0
55132.80805951128,27372.44046789076,1289431.9980798482,11.89140122215866,4,637.4436309896635,10.460813204783992,1,49.64818849485136,33886.976860888295,61259.417328779055,-6126.609269267778,1
67218.38213434315,23695.137096603183,1609450.7132983333,14.819312470973363,7,698.0146512721537,0.4307360669074364,0,35.25097799772376,30894.243851388866,54589.380947992046,12629.001186351103,1
84208.00528684938,5287.485086346593,741898.2171933426,12.21289266192559,1,633.7711669460535,10.500355122811696,0,6.279076518123307,65990.66866501108,71278.15375135768,12929.851535491704,0
34492.002852925296,14186.644339306404,1101310.5417928402,17.762581704467745,3,848.9055216944798,6.464296653447455,1,41.13024227615481,39683.97032601304,53870.614665319445,-19378.61181239415,0
37395.32914937983,19240.35505613157,1290998.9528596858,19.374860037425297,4,708.9541735365309,1.1776042520607712,0,51.45122531018197,38856.85693864694,58097.21199477851,-20701.88284539868,1
27317.06091546727,10134.792755026458,1069791.7586139168,10.90397722194351,2,662.3519823600201,3.705217427581541,0,37.10059726552796,49813.002369247915,59947.79512427437,-32630.734208807102,0
88608.11035198181,42594.808159074404,1998336.5679917235,18.669753189596584,4,749.4103157137562,0.0011692719976365692,0,48.071003872978686,59402.814297106714,101997.62245618113,-13389.512104199312,0
67154.104413244,31068.703883681865,1062906.4094382827,16.58848203318423,3,613.7559927009125,2.1742574872879725,0,46.26478776709671,37678.18089972289,68746.88478340475,-1592.7803701607481,0
75317.68323784144,36201.15383438376,1322408.685248416,15.043465994358197,7,650.1907616650956,5.094403423779981,0,48.06461414919813,25550.4556962085,61751.609530592264,13566.073707249176,0
31534.12696065683,7002.159240888509,1607819.9294674145,9.564687344151114,2,729.6653893195735,5.171116801948866,0,22.20502013461374,73870.10780714474,80872.26704803325,-49338.140087376414,0
133964.01478672604,38458.62561779307,359508.05048682983,12.93140254291498,2,709.476505689761,9.844455877307787,1,28.708176355434055,17080.08665618466,55538.712273977726,78425.30251274831,0
45620.70422770988,21624.978065460244,183429.6079625513,19.944230058519558,7,773.4131538288,3.213662700532053,0,47.40167525148657,4067.116971085224,25692.095036545466,19928.609191164414,0
64717.857976375126,32695.41573597287,1948680.7316388113,15.780216877707613,5,508.92884727064813,5.8363808059722615,0,50.51992874657276,47160.867527729286,79856.28326370215,-15138.425287327023,1
88130.41089966231,10877.121378425072,1491292.3845277934,15.100200804386798,1,757.2688601174744,13.532893333671712,0,12.342074962987322,134672.05494164352,145549.1763200686,-57418.765420406286,0
38482.50306366033,5417.035330074432,847235.7534958683,8.427406700354757,6,661.9645021134645,7.221662897476147,0,14.076618979574196,15032.22284494219,20449.25817501662,18033.244888643712,1
46922.560827700116,10483.194544097285,133570.7119145293,11.85066000314591,2,618.0821516834013,0.2602731084099065,2,22.341480002746717,6278.325920492128,16761.520464589412,30161.040363110704,1
65038.00951722212,28301.21921597341,416159.4318196951,13.857869480236316,5,579.3798353944824,7.952757524350712,0,43.5148914089679,9652.664370615805,37953.88358658922,27084.1259306329,0
217067.30053720603,105818.26394030619,118520.80609762948,15.699977984108838,1,661.1028922666047,1.4489043959118721,0,48.74905786289474,10736.674439643344,116554.93837994954,100512.36215725649,0
68706.97321681946,23368.620588202564,853268.805887161,18.285391260499882,2,811.2985034214739,1.0534834896304002,0,34.012007070167265,42716.43313241264,66085.05372061521,2621.919496204253,1
123619.34923819338,13182.03652766405,1154225.1366773087,13.496821907836836,6,767.8376969227852,8.71661614641739,0,10.66340876966155,23473.79126684359,36655.82779450764,86963.52144368573,0
103223.59674683167,20838.172238688898,405108.08208034816,11.293441491876289,1,814.4057273618671,2.1820155113919295,0,20.187411498358298,35859.59748363383,56697.76972232273,46525.82702450894,0
70806.37780574869,33881.666282724334,1315728.8884485795,11.375385411657948,4,692.0320541083302,3.732500616982737,0,47.85115032388158,34246.054000014534,68127.72028273887,2678.657523009824,0
38444.147164961585,8602.934724511819,1913058.3797996156,9.653730996272412,3,707.4749250436099,3.790402882851087,0,22.377748913500746,61418.472011596445,70021.40673610827,-31577.259571146686,1
96663.28849422596,9802.007523734435,1981855.8777670562,9.74646555251778,2,589.450441191826,0.9169188163558778,0,10.140362154469786,91220.8533910697,101022.86091480413,-4359.5724205781735,1
30575.373839974443,6146.696830336232,1683016.2198489492,11.663824288484633,1,589.4376510500236,3.776404786588091,0,20.103423305653912,149269.4002954155,155416.09712575172,-124840.72328577728,0
123314.54504304373,55905.0406607443,943379.4257530633,17.19901482896067,3,689.7414692378918,4.337840840178604,0,45.335317614990416,33727.56226898852,89632.60292973282,33681.94211331091,0
65650.61384162946,19481.14782257514,1140077.818338519,12.958647694116962,3,603.6671950669878,9.479083956611818,0,29.673976650957112,38391.02332756918,57872.17115014432,7778.442691485136,1
20000.0,2715.727755499413,1056283.25504352,18.3148017810599,1,639.9952714835968,6.7817818408011625,0,13.578638777497066,96998.36234869267,99714.09010419207,-79714.09010419207,0
51476.05867373489,10620.344110803662,395766.77833590365,19.38983794966597,6,703.028843658939,0.2063519195152435,0,20.631618628996897,9340.279047693914,19960.623158497576,31515.435515237317,0
80529.29905623812,42422.08097544495,1723386.924948192,8.90504178958247,1,789.0638472009042,6.318535842377482,0,52.67906398368032,150636.8530278506,193058.93400329555,-112529.63494705744,1
53929.83335683092,14344.189343038644,1384002.7801613878,16.529874499612642,3,700.6890589553032,5.7119551143802845,1,26.59787440493132,49020.26154453485,63364.45088757349,-9434.617530742573,1
82772.60731857098,22414.791221047704,1312077.6707590062,9.023190641119209,7,604.7777309286557,5.6810885982188495,0,27.07996274030465,21125.56576111116,43540.35698215886,39232.25033641212,1
40928.78833633518,5178.91608821409,518629.2198393099,8.860737933230151,3,572.4738404382015,8.12641295378079,0,12.653480102210663,16458.676484217813,21637.592572431902,19291.195763903277,0
33336.486720738256,6743.209601795802,391002.6676592841,11.309231018644697,5,708.3936119259761,2.2329952343382997,0,20.22771523071424,8561.768552263446,15304.978154059248,18031.508566679007,0
58101.65395582394,26572.388587136673,1758750.3063656434,9.219230699192584,4,655.9641892878808,3.116504680789708,0,45.73430664700232,43949.88776720516,70522.27635434183,-12420.622398517888,0
60858.354856769154,26966.30582896934,440886.5023822082,15.955661896960063,5,708.1309178264148,4.1918414245933,0,44.30994872016316,10711.119393360093,37677.42522232943,23180.929634439723,0
51293.88807517295,13733.907728687129,240065.0889287807,16.593434767872807,6,685.7079037433521,6.839390381424204,0,26.77493994715241,5286.204806718028,19020.112535405155,32273.775539767797,0
104232.66649389848,51785.51242616567,1288649.88214641,15.671171267071063,4,695.068936361052,6.390763014868454,0,49.68261310785623,36304.041985936485,88089.55441210215,16143.112081796324,0
40925.41416932967,9827.397544654876,1438252.1888880958,14.904282413255629,5,784.1104750625826,1.3509439980453588,0,24.012945853141115,34143.698924593875,43971.09646924875,-3045.682299919077,1
69080.26473186612,33308.071331434214,327282.5795915498,17.374869239498402,4,773.7541691019547,2.6579604433131214,0,48.21647899109671,9507.346639181018,42815.417970615235,26264.846761250883,0
61863.543565318,4069.5555851459017,493032.870106071,17.270940910261583,3,725.81920451776,9.785735436689627,0,6.578277529235134,17644.520474918358,21714.07606006426,40149.46750525374,0
29779.563919911776,6659.161507408183,1598651.2106169246,18.443072290620545,6,637.3366243444095,6.247051866367844,0,22.361514511485538,36863.26267545858,43522.424182866765,-13742.86026295499,0
33141.324551833764,15826.117199640637,1866211.8794955888,16.318349635203703,3,661.4127036348186,1.7089704273215844,0,47.75342390099176,65904.16222439897,81730.2794240396,-48588.95487220584,1
60322.46085491998,30200.728412846125,1005328.5623756582,12.27049236764794,1,753.4273970212536,3.9438030214306026,1,50.065478073716406,89449.48790167374,119650.21631451987,-59327.755459599895,0
146332.95831428445,62661.531761626626,1604809.4484195604,14.29616647948547,2,791.0979779413747,1.3162471651253258,0,42.82120206101912,77276.25290088757,139937.7846625142,6395.173651770252,0
77868.069469931,29973.9824562798,706860.2239702521,13.887200282205006,5,610.8394818433995,3.792251172277572,0,38.49329084478504,16406.093367889694,46380.07582416949,31487.993645761504,0
27599.81006252954,12633.88080623638,1436144.4873946214,9.29440226771258,5,806.9269300026334,2.4872842138188855,0,45.77524547311496,30017.616197773543,42651.49700400992,-15051.68694148038,1
20000.0,8075.581882221293,1158718.8729007908,17.740917115420878,4,645.4178147322267,3.689669941320281,1,40.377909411106465,33880.69741544314,41956.27929766443,-21956.279297664427,0
83447.58240225197,14779.441143168655,1702100.7357991359,18.954246269951447,4,746.8152105115693,8.966538640239254,0,17.711047723258915,50851.92738968446,65631.36853285311,17816.213869398853,0
57457.66954741914,16267.32636284014,1574212.082117347,19.81290668885786,3,850.0,0.27881005626174693,0,28.3118450347432,58353.40185950095,74620.72822234109,-17163.05867492195,0
100274.78308993224,38139.76432923101,639858.1753929319,10.97561192229,1,588.7205515962759,3.7010200559235655,0,38.03524989430798,56544.44809127722,94684.21242050824,5590.570669424007,0
40367.35839623808,13882.39020125764,383964.91980336176,9.147682336458477,2,735.3642870686457,2.1354542221765676,0,34.39013785591521,17567.367067263724,31449.757268521364,8917.601127716716,0
70241.5619394402,34597.39729356439,1634547.8678913345,9.332502220856698,7,678.023487712751,4.070824880391777,0,49.25488035615302,26575.02437278471,61172.421666349095,9069.140273091107,1
87805.36649504364,25193.31948023489,162305.88489090584,17.651563680068875,7,731.3069854868196,10.370763739111151,0,28.69223201939142,3378.251591318074,28571.571071552964,59233.79542349067,0
49057.14901975662,6818.6341146479235,1390173.743572823,15.580900219486841,1,656.6718751578993,1.3095691514277772,0,13.899368901160313,125856.11274837021,132674.74686301814,-83617.59784326152,0
49531.362540401315,7790.838471897764,1004237.063860561,17.073441729738764,7,526.4375116510025,8.784946566779734,0,15.72910187064408,20565.03772004596,28355.876191943724,21175.48634845759,0
60685.988303206424,28706.18863255332,243068.68069096215,18.86235684186418,6,647.2330123679681,2.4376156171731744,2,47.302827942964534,5663.010596512216,34369.19922906553,26316.789074140892,0
76596.31114218783,4163.812018674525,1408266.3221292624,10.71523110672842,1,724.2902539739334,0.12357582388236159,0,5.436047711155602,124277.92972034831,128441.74173902284,-51845.43059683501,0
59614.22739065079,28886.978885631477,1017460.7649175117,12.369023761695871,3,794.4450759598649,15.874144794070705,0,48.45651809984168,33973.868032160965,62860.84691779244,-3246.619527141651,1
93004.03824630892,7235.160132091492,1734192.5274642578,17.50845316333393,2,728.3877475630144,10.603231038432405,0,7.7794042801992385,86166.68723505954,93401.84736715103,-397.80912084211013,1
48738.71712427016,11981.401498980767,496400.66531033814,11.112702760062806,6,803.0930105951093,8.199126187777107,0,24.582923404470268,9477.209084254011,21458.61058323478,27280.10654103538,0
33001.952281554586,14853.786451575237,104369.18648618583,14.072490282779382,5,665.4594123798933,16.46483050374429,0,45.00881137228145,2432.412562196059,17286.199013771296,15715.75326778329,0
146055.03136884954,37069.88989255293,347924.9539376078,13.321408079872283,2,659.7651031229301,6.236282019916468,0,25.38076884111995,16593.560482209232,53663.450374762164,92391.58099408737,0
45707.36208045396,21079.051274964928,612259.0623615825,15.143661929124791,6,724.0154157984402,1.285260785351123,0,46.11740935270262,12994.040843816058,34073.09211878099,11634.269961672973,0
46457.85811360416,4652.727417359556,1339264.2999892507,19.858434435434358,3,673.7495877013686,12.145489498547654,1,10.014941726289157,49675.31001752923,54328.037434888785,-7870.179321284624,0
58249.357814404306,17810.970983120318,789022.1322800118,9.244580077402118,4,778.5753364519863,2.49603201773195,0,30.577111321759325,19726.61016961898,37537.581152739294,20711.77666166501,0
